YEAR,STATE,STATEFP,COUNTYFP,NAME,PERSONS_OF_LATINO_ORIGIN
1980,Nebraska,31,113,LOGAN COUNTY,5
1980,Nebraska,31,115,LOUP COUNTY,2
1980,Nebraska,31,119,MADISON COUNTY,154
1980,Nebraska,31,117,MCPHERSON COUNTY,0
1980,Nebraska,31,121,MERRICK COUNTY,58
1980,Nebraska,31,123,MORRILL COUNTY,358
1980,Nebraska,31,125,NANCE COUNTY,20
1980,Nebraska,31,127,NEMAHA COUNTY,56
1980,Nebraska,31,129,NUCKOLLS COUNTY,10
1980,Nebraska,31,131,OTOE COUNTY,74
1980,Nebraska,31,133,PAWNEE COUNTY,15
1980,Nebraska,31,135,PERKINS COUNTY,65
1980,Nebraska,31,137,PHELPS COUNTY,87
1980,Nebraska,31,139,PIERCE COUNTY,12
1980,Nebraska,31,141,PLATTE COUNTY,83
1980,Nebraska,31,143,POLK COUNTY,9
1980,Nebraska,31,145,RED WILLOW COUNTY,170
1980,Nebraska,31,147,RICHARDSON COUNTY,62
1980,Nebraska,31,149,ROCK COUNTY,8
1980,Nebraska,31,151,SALINE COUNTY,60
1980,Nebraska,31,153,SARPY COUNTY,2318
1980,Nebraska,31,155,SAUNDERS COUNTY,83
1980,Nebraska,31,157,SCOTTS BLUFF COUNTY,4714
1980,Nebraska,31,159,SEWARD COUNTY,85
1980,Nebraska,31,161,SHERIDAN COUNTY,89
1980,Nebraska,31,163,SHERMAN COUNTY,6
1980,Nebraska,31,165,SIOUX COUNTY,74
1980,Nebraska,31,167,STANTON COUNTY,18
1980,Nebraska,31,169,THAYER COUNTY,32
1980,Nebraska,31,171,THOMAS COUNTY,0
1980,Nebraska,31,173,THURSTON COUNTY,41
1980,Nebraska,31,175,VALLEY COUNTY,21
1980,Nebraska,31,177,WASHINGTON COUNTY,55
1980,Nebraska,31,179,WAYNE COUNTY,50
1980,Nebraska,31,181,WEBSTER COUNTY,1
1980,Nebraska,31,183,WHEELER COUNTY,1
1980,Nebraska,31,185,YORK COUNTY,59
1980,Nevada,32,510,CARSON CITY,1275
1980,Nevada,32,001,CHURCHILL COUNTY,606
1980,Nevada,32,003,CLARK COUNTY,35086
1980,Nevada,32,005,DOUGLAS COUNTY,694
1980,Nevada,32,007,ELKO COUNTY,1842
1980,Nevada,32,009,ESMERALDA COUNTY,30
1980,Nevada,32,011,EUREKA COUNTY,68
1980,Nevada,32,013,HUMBOLDT COUNTY,1362
1980,Nevada,32,015,LANDER COUNTY,412
1980,Nevada,32,017,LINCOLN COUNTY,281
1980,Nevada,32,019,LYON COUNTY,668
1980,Nevada,32,021,MINERAL COUNTY,503
1980,Nevada,32,023,NYE COUNTY,508
1980,Nevada,32,027,PERSHING COUNTY,385
1980,Nevada,32,029,STOREY COUNTY,43
1980,Nevada,32,031,WASHOE COUNTY,9352
1980,Nevada,32,033,WHITE PINE COUNTY,764
1980,New Hampshire,33,001,BELKNAP COUNTY,189
1980,New Hampshire,33,003,CARROLL COUNTY,107
1980,New Hampshire,33,005,CHESHIRE COUNTY,258
1980,New Hampshire,33,007,COOS COUNTY,100
1980,New Hampshire,33,009,GRAFTON COUNTY,364
1980,New Hampshire,33,011,HILLSBOROUGH COUNTY,2224
1980,New Hampshire,33,013,MERRIMACK COUNTY,459
1980,New Hampshire,33,015,ROCKINGHAM COUNTY,1226
1980,New Hampshire,33,017,STRAFFORD COUNTY,530
1980,New Hampshire,33,019,SULLIVAN COUNTY,130
1980,New Jersey,34,001,ATLANTIC COUNTY,7590
1980,New Jersey,34,003,BERGEN COUNTY,28514
1980,New Jersey,34,005,BURLINGTON COUNTY,8658
1980,New Jersey,34,007,CAMDEN COUNTY,20626
1980,New Jersey,34,009,CAPE MAY COUNTY,1190
1980,New Jersey,34,011,CUMBERLAND COUNTY,12525
1980,New Jersey,34,013,ESSEX COUNTY,76584
1980,New Jersey,34,015,GLOUCESTER COUNTY,2407
1980,New Jersey,34,017,HUDSON COUNTY,145163
1980,New Jersey,34,019,HUNTERDON COUNTY,908
1980,New Jersey,34,021,MERCER COUNTY,10580
1980,New Jersey,34,023,MIDDLESEX COUNTY,34138
1980,New Jersey,34,025,MONMOUTH COUNTY,12915
1980,New Jersey,34,027,MORRIS COUNTY,10952
1980,New Jersey,34,029,OCEAN COUNTY,8444
1980,New Jersey,34,031,PASSAIC COUNTY,62123
1980,New Jersey,34,033,SALEM COUNTY,1005
1980,New Jersey,34,035,SOMERSET COUNTY,4080
1980,New Jersey,34,037,SUSSEX COUNTY,1764
1980,New Jersey,34,039,UNION COUNTY,40756
1980,New Jersey,34,041,WARREN COUNTY,961
1980,New Mexico,35,001,BERNALILLO COUNTY,154620
1980,New Mexico,35,003,CATRON COUNTY,780
1980,New Mexico,35,005,CHAVES COUNTY,15622
1980,New Mexico,35,007,COLFAX COUNTY,6481
1980,New Mexico,35,009,CURRY COUNTY,8203
1980,New Mexico,35,011,DE BACA COUNTY,759
1980,New Mexico,35,013,DONA ANA COUNTY,50204
1980,New Mexico,35,015,EDDY COUNTY,14707
1980,New Mexico,35,017,GRANT COUNTY,13452
1980,New Mexico,35,019,GUADALUPE COUNTY,3716
1980,New Mexico,35,021,HARDING COUNTY,483
1980,New Mexico,35,023,HIDALGO COUNTY,2849
1980,New Mexico,35,025,LEA COUNTY,11900
1980,New Mexico,35,027,LINCOLN COUNTY,2927
1980,New Mexico,35,028,LOS ALAMOS COUNTY,2022
1980,New Mexico,35,029,LUNA COUNTY,6148
1980,New Mexico,35,031,MCKINLEY COUNTY,7638
1980,New Mexico,35,033,MORA COUNTY,3640
1980,New Mexico,35,035,OTERO COUNTY,9713
1980,New Mexico,35,037,QUAY COUNTY,3753
1980,New Mexico,35,039,RIO ARRIBA COUNTY,21786
1980,New Mexico,35,041,ROOSEVELT COUNTY,3378
1980,New Mexico,35,045,SAN JUAN COUNTY,9602
1980,New Mexico,35,047,SAN MIGUEL COUNTY,18524
1980,New Mexico,35,043,SANDOVAL COUNTY,9580
1980,New Mexico,35,049,SANTA FE COUNTY,41865
1980,New Mexico,35,051,SIERRA COUNTY,2142
1980,New Mexico,35,053,SOCORRO COUNTY,5873
1980,New Mexico,35,055,TAOS COUNTY,13442
1980,New Mexico,35,057,TORRANCE COUNTY,3076
1980,New Mexico,35,059,UNION COUNTY,1476
1980,New Mexico,35,061,VALENCIA COUNTY,26861
1980,New York,36,001,ALBANY COUNTY,3025
1980,New York,36,003,ALLEGANY COUNTY,189
1980,New York,36,005,BRONX COUNTY,396353
1980,New York,36,007,BROOME COUNTY,1551
1980,New York,36,009,CATTARAUGUS COUNTY,336
1980,New York,36,011,CAYUGA COUNTY,633
1980,New York,36,013,CHAUTAUQUA COUNTY,2266
1980,New York,36,015,CHEMUNG COUNTY,868
1980,New York,36,017,CHENANGO COUNTY,247
1980,New York,36,019,CLINTON COUNTY,1435
1980,New York,36,021,COLUMBIA COUNTY,538
1980,New York,36,023,CORTLAND COUNTY,385
1980,New York,36,025,DELAWARE COUNTY,293
1980,New York,36,027,DUTCHESS COUNTY,5853
1980,New York,36,029,ERIE COUNTY,14390
1980,New York,36,031,ESSEX COUNTY,233
1980,New York,36,033,FRANKLIN COUNTY,178
1980,New York,36,035,FULTON COUNTY,305
1980,New York,36,037,GENESEE COUNTY,325
1980,New York,36,039,GREENE COUNTY,560
1980,New York,36,041,HAMILTON COUNTY,12
1980,New York,36,043,HERKIMER COUNTY,259
1980,New York,36,045,JEFFERSON COUNTY,375
1980,New York,36,047,KINGS COUNTY,392118
1980,New York,36,049,LEWIS COUNTY,80
1980,New York,36,051,LIVINGSTON COUNTY,347
1980,New York,36,053,MADISON COUNTY,336
1980,New York,36,055,MONROE COUNTY,16738
1980,New York,36,057,MONTGOMERY COUNTY,1590
1980,New York,36,059,NASSAU COUNTY,43286
1980,New York,36,061,NEW YORK COUNTY,336247
1980,New York,36,063,NIAGARA COUNTY,1816
1980,New York,36,065,ONEIDA COUNTY,2619
1980,New York,36,067,ONONDAGA COUNTY,4730
1980,New York,36,069,ONTARIO COUNTY,958
1980,New York,36,071,ORANGE COUNTY,11260
1980,New York,36,073,ORLEANS COUNTY,405
1980,New York,36,075,OSWEGO COUNTY,596
1980,New York,36,077,OTSEGO COUNTY,414
1980,New York,36,079,PUTNAM COUNTY,1272
1980,New York,36,081,QUEENS COUNTY,262422
1980,New York,36,083,RENSSELAER COUNTY,1152
1980,New York,36,085,RICHMOND COUNTY,18884
1980,New York,36,087,ROCKLAND COUNTY,11772
1980,New York,36,091,SARATOGA COUNTY,1002
1980,New York,36,093,SCHENECTADY COUNTY,1377
1980,New York,36,095,SCHOHARIE COUNTY,323
1980,New York,36,097,SCHUYLER COUNTY,69
1980,New York,36,099,SENECA COUNTY,283
1980,New York,36,089,ST. LAWRENCE COUNTY,562
1980,New York,36,101,STEUBEN COUNTY,385
1980,New York,36,103,SUFFOLK COUNTY,58689
1980,New York,36,105,SULLIVAN COUNTY,2656
1980,New York,36,107,TIOGA COUNTY,264
1980,New York,36,109,TOMPKINS COUNTY,1285
1980,New York,36,111,ULSTER COUNTY,4931
1980,New York,36,113,WARREN COUNTY,365
1980,New York,36,115,WASHINGTON COUNTY,604
1980,New York,36,117,WAYNE COUNTY,880
1980,New York,36,119,WESTCHESTER COUNTY,45566
1980,New York,36,121,WYOMING COUNTY,293
1980,New York,36,123,YATES COUNTY,115
1980,North Carolina,37,001,ALAMANCE COUNTY,581
1980,North Carolina,37,003,ALEXANDER COUNTY,160
1980,North Carolina,37,005,ALLEGHANY COUNTY,77
1980,North Carolina,37,007,ANSON COUNTY,272
1980,North Carolina,37,009,ASHE COUNTY,95
1980,North Carolina,37,011,AVERY COUNTY,110
1980,North Carolina,37,013,BEAUFORT COUNTY,229
1980,North Carolina,37,015,BERTIE COUNTY,295
1980,North Carolina,37,017,BLADEN COUNTY,312
1980,North Carolina,37,019,BRUNSWICK COUNTY,309
1980,North Carolina,37,021,BUNCOMBE COUNTY,1036
1980,North Carolina,37,023,BURKE COUNTY,357
1980,North Carolina,37,025,CABARRUS COUNTY,485
1980,North Carolina,37,027,CALDWELL COUNTY,265
1980,North Carolina,37,029,CAMDEN COUNTY,37
1980,North Carolina,37,031,CARTERET COUNTY,297
1980,North Carolina,37,033,CASWELL COUNTY,159
1980,North Carolina,37,035,CATAWBA COUNTY,578
1980,North Carolina,37,037,CHATHAM COUNTY,266
1980,North Carolina,37,039,CHEROKEE COUNTY,116
1980,North Carolina,37,041,CHOWAN COUNTY,74
1980,North Carolina,37,043,CLAY COUNTY,38
1980,North Carolina,37,045,CLEVELAND COUNTY,473
1980,North Carolina,37,047,COLUMBUS COUNTY,475
1980,North Carolina,37,049,CRAVEN COUNTY,1351
1980,North Carolina,37,051,CUMBERLAND COUNTY,9120
1980,North Carolina,37,053,CURRITUCK COUNTY,95
1980,North Carolina,37,055,DARE COUNTY,56
1980,North Carolina,37,057,DAVIDSON COUNTY,622
1980,North Carolina,37,059,DAVIE COUNTY,127
